"est.beta","se","G","R"
3.5946367451038,0.527165667537889,70,26
3.60996524286505,0.520067369962786,71,26
4.31206968317803,0.433250884944857,72,25
2.63612666108136,0.506255750369302,73,25
2.99810794738243,0.470661492066454,74,24
3.58078552133245,0.388228466232525,75,24
2.58727660977797,0.452663137735713,76,23
3.21199710852041,0.428080055045945,77,23
2.7667044223125,0.488250987828264,78,23
4.4250979330272,0.424169881804921,79,22
3.29746099063189,0.47865278913855,80,22
3.61075479022042,0.44247644105308,81,21
3.68740259256905,0.48805591699663,82,21
3.1926362886967,0.453397154832627,83,21
3.08943205727585,0.432138144197771,84,20
3.13577404525089,0.460320119231348,85,20
2.76859048644379,0.453958179853917,86,20
3.23605282404748,0.376373649480439,87,19
2.71881212357546,0.41130032532426,88,19
4.70995592633218,0.383529374675027,89,19
3.492173391709,0.46661782943346,90,18
2.78043132860261,0.416313193987373,91,18
3.26608123374378,0.387305741841499,92,18
2.96936947542836,0.398120845840376,93,17
3.26403301792659,0.458572349108007,94,17
3.79214276263857,0.393961501337405,95,17
2.95153478847309,0.394003959047228,96,17
2.96029154778463,0.400409114994175,97,16
2.65659036062496,0.403226378090416,98,16
3.25204149515065,0.380496494069839,99,16
2.98388050895648,0.39603835381819,100,16
2.95016047435377,0.335964473221674,101,15
3.04665583623475,0.386429669511487,102,15
2.66049874734618,0.359982195482266,103,15
2.95710863209068,0.364596185828936,104,15
2.06342990757903,0.395457918315673,105,14
3.26168843977334,0.369082298334855,106,14
3.34002451765319,0.300584127672052,107,14
3.01171691738885,0.381682478938363,108,14
3.08648517018837,0.32040980543525,109,13
2.85995842142582,0.37730875832502,110,13
2.40017820693192,0.340419282211068,111,13
3.55411310558911,0.404238786413474,112,13
3.09344612189054,0.372646047769941,113,13
2.59197644636384,0.363393111599293,114,12
2.92375962291892,0.3854128479506,115,12
3.2526311255201,0.400978530889092,116,12
3.11331244858662,0.359617173307125,117,12
2.8662503004589,0.388473456632562,118,12
3.59144480238151,0.349447222866823,119,12
3.0694293890397,0.368945727460642,120,11
3.85122126547783,0.379552976212272,121,11
3.40884076551483,0.375477189999015,122,11
3.24024750996216,0.347140829959066,123,11
3.16847514511962,0.356039649251447,124,11
2.88991344643911,0.346256508145348,125,11
2.26435032577182,0.3502232673006,126,10
2.97762914643389,0.337434477291511,127,10
2.84611017984042,0.384781367849922,128,10
2.80895730699912,0.378660936385365,129,10
3.39511097971615,0.339501921577141,130,10
2.70340815379765,0.345489597173416,131,10
3.86700407135738,0.372100906938813,132,9
2.43256132275898,0.336808503633967,133,9
3.17848055283517,0.319006488768841,134,9
2.85650664364841,0.356030298524992,135,9
2.6827041190423,0.334304768022744,136,9
3.18488873978541,0.332399558934651,137,9
2.66311056109309,0.340625574330907,138,9
2.82583418564016,0.341060582743148,139,8
2.65645712215604,0.278023016859052,140,8
2.7649914207395,0.340041549419646,141,8
3.04412978633574,0.358618430216556,142,8
2.92860480719019,0.327510319282552,143,8
2.8900851340876,0.345434271839733,144,8
2.87542181227379,0.357792773715706,145,8
3.16062493406583,0.304205157821415,146,8
2.90737776429805,0.352753045066655,147,8
3.95779279364388,0.283355103619172,148,7
2.99752217044796,0.299326844313942,149,7
2.94041817131208,0.314991021594379,150,7
3.17093176612138,0.328100653060999,151,7
2.60519357565147,0.331348549482891,152,7
2.75095370173156,0.318575837845349,153,7
2.81412791413205,0.339614142867891,154,7
2.89925313920951,0.307783861444058,155,7
2.75049826330604,0.327089074583263,156,7
3.03952270717231,0.305755306859847,157,6
3.3299776801188,0.336113313553399,158,6
3.12497643759498,0.285104292063485,159,6
2.5818731509704,0.320969968009842,160,6
3.00787969775926,0.306502333025447,161,6
3.10725810712136,0.311898403180251,162,6
3.1954346699296,0.321474198871514,163,6
2.74800667039565,0.323777651464932,164,6
2.63760666488214,0.298821656901625,165,6
3.33822659841558,0.305247593045935,166,6
2.92011015006865,0.326842722424807,167,5
2.52115366235006,0.321879313637302,168,5
3.27077031217239,0.319575423562074,169,5
3.13402248828586,0.301074203665288,170,5
3.13808233713662,0.298861461203529,171,5
3.1020787558676,0.304246234975233,172,5
2.63615762125542,0.30287344857745,173,5
2.88799230402593,0.292697813394159,174,5
3.04632311534328,0.293266385859784,175,5
3.31007244212126,0.278416569690519,176,5
3.31472477917948,0.306324634712596,177,5
2.85809192694869,0.313684020709933,178,5
2.90718878633542,0.269108962549288,179,4
3.47383015055131,0.292128575279178,180,4
2.82502224430822,0.257509106765549,181,4
3.31390516936288,0.32236804407152,182,4
2.62087114966659,0.28586736791591,183,4
2.51310658266295,0.313881146624024,184,4
2.72814857157517,0.290281015073486,185,4
3.0162281680833,0.313810624829267,186,4
3.18887795160141,0.280499913559353,187,4
3.14468400418046,0.271407252109147,188,4
2.90999059063359,0.265755582393951,189,4
2.77979234402834,0.270326610954647,190,4
3.222120922501,0.29211494957053,191,4
3.13944714160758,0.311642560418774,192,4
3.09095574568741,0.27785980667024,193,3
2.30649737542534,0.290466709860669,194,3
2.85834717283231,0.310446437524606,195,3
2.94159280880192,0.276258244749265,196,3
3.05727607563376,0.305286478163205,197,3
2.61840577518919,0.281061265730785,198,3
2.94409399054467,0.2928716688583,199,3
3.38357029508158,0.272561409632983,200,3
2.56589440615489,0.279191256240904,201,3
3.40946249145746,0.290415110243425,202,3
3.34937313947498,0.271370997200707,203,3
2.90712731842974,0.273288137217379,204,3
2.63911671204994,0.283672603255673,205,3
2.6695510940941,0.305625128299765,206,3
3.08888598843272,0.289227013356918,207,3
3.14407712549607,0.284885626924223,208,3
3.47531499507792,0.28618230809706,209,2
3.64426713647377,0.275966581282562,210,2
2.96339901770145,0.284109573018234,211,2
3.10784722824055,0.251925796561426,212,2
2.97848945945134,0.282513420311383,213,2
2.69531613106898,0.273591007302097,214,2
2.83783233667195,0.254485060663887,215,2
2.98810133275575,0.275595095893526,216,2
3.3815886204255,0.267038759403408,217,2
3.05073321602842,0.266956597045377,218,2
3.0510776977353,0.275120659725088,219,2
2.74911718951924,0.267377661546343,220,2
2.50478387173545,0.261023732420323,221,2
3.0579692350227,0.265121034012525,222,2
3.21191849842743,0.257224473848172,223,2
2.87202300447492,0.263168958516731,224,2
3.15090038681247,0.258797914080289,225,2
2.9591952185198,0.278708878279945,226,2
3.46799599113573,0.262836642442926,227,2
3.68823567539471,0.839824648848705,4,616
4.64861657439766,1.65446869772066,5,491
0.242425662491083,1.20740046566135,6,407
3.35193510038283,1.30465834653564,7,348
4.81311954984642,0.961241939861633,8,303
3.45487865370038,1.55265130221883,9,268
2.76389864814636,0.726768537434578,10,241
3.14397328363873,0.797716714647488,11,218
1.88157926586716,1.37966161844014,12,199
2.77019502655664,1.17088595792018,13,183
3.52683938841532,0.767672310258395,14,169
2.85837052961938,1.1693842942645,15,157
3.32246482888016,0.910224049240565,16,147
3.31780809238108,0.84108365043112,17,138
1.04718549949502,0.925091946562325,18,129
2.51073306876372,0.774008233979022,19,122
1.88107390692166,0.83273375282196,20,116
2.83708845397336,0.640846152929354,21,110
1.11753039680505,0.78455346916522,22,104
3.75386199202868,0.817043970786651,23,99
4.48671658278145,0.885427859061273,24,95
2.54420940961517,0.680420192499919,25,91
2.43871414962818,0.745492794078223,26,87
2.82166089532345,0.768362917873209,27,83
2.81595963203593,0.724161611659014,28,80
3.22949371296211,0.754321978364295,29,77
2.69074294066695,0.682896643263995,30,74
3.00787790513468,0.588883694448442,31,71
4.2344591601266,0.643871217239551,32,69
2.91559655868553,0.455783328914796,33,66
2.74252160500362,0.59127608855408,34,64
2.78901997802694,0.691683818776531,35,62
3.16128144617392,0.605256786745419,36,60
2.88115417861475,0.633454714544443,37,58
3.42113979712976,0.535930964535644,38,56
4.20025447748169,0.58107327585371,39,55
1.90514779647963,0.481415887995283,40,53
3.12977939865084,0.602476967972009,41,51
3.53726828655137,0.560517808299114,42,50
3.38272799805792,0.536344731711804,43,49
2.86772670436541,0.669107667408904,44,47
1.74802594501946,0.618973970511816,45,46
2.57544713295423,0.494619756344818,46,45
2.59237265226498,0.432136603314532,47,44
2.66056122110075,0.563967078940797,48,43
3.30679745920942,0.526435694852105,49,42
4.04503081945412,0.508655937918137,50,41
3.60100828137364,0.595316478512758,51,40
2.93424668761953,0.555730065905132,52,39
3.63500926693884,0.538887963265525,53,38
2.85093056680263,0.450636157985389,54,37
3.67740959104449,0.5227194678578,55,36
4.16380799687465,0.522125529971863,56,35
3.06694184585434,0.538896376899068,57,34
2.49214292768808,0.563845618173448,58,34
3.09195763284225,0.450130709043005,59,33
3.98219555173977,0.471366225030188,60,32
2.76128246241907,0.446851380578893,61,31
2.57432751482755,0.45378802991166,62,31
3.12597293441036,0.604182361529513,63,30
2.1320323938087,0.492818284941758,64,30
3.04897382174067,0.490880284387765,65,29
3.02725512161938,0.449313692540987,66,28
3.40082130847871,0.422083078839011,67,28
3.40558972521608,0.425575395583656,68,27
3.21947637307096,0.484794071821916,69,27
3.01479710940995,0.402151094421432,70,26
2.13907018768644,0.448850525486343,71,26
3.00506894510709,0.491171940206367,72,25
2.54682597364597,0.443104401140281,73,25
3.74782366576326,0.464130852955381,74,24
3.3569227183297,0.48675588434178,75,24
3.74958998682081,0.388169594978943,76,23
3.51419050689312,0.421808520439732,77,23
2.32267203828019,0.414356695614332,78,23
3.53577413430547,0.423483480644928,79,22
2.6737926027152,0.362949394113013,80,22
2.51667739510574,0.472279553934359,81,21
3.01153119323239,0.452263775721678,82,21
3.08687480437369,0.45343997628768,83,21
3.10709186876901,0.415573512270773,84,20
2.65324440717482,0.374446369451709,85,20
3.21541843646995,0.428138041109862,86,20
3.31059086253165,0.439161640994063,87,19
3.17614310554034,0.411059521072959,88,19
2.40017629036022,0.412267871972487,89,19
2.81081120764587,0.408164269594125,90,18
3.68917167792948,0.452630138691688,91,18
3.0337614237382,0.440412944469292,92,18
2.82781253094086,0.392105785578328,93,17
3.22096074426651,0.436302866825769,94,17
3.8829389742036,0.386157043088578,95,17
2.79161216796499,0.402327903680712,96,17
2.71476680557437,0.403163822318312,97,16
2.8661596346463,0.372778141720703,98,16
3.58278373208635,0.420610602068579,99,16
3.4758461772275,0.372536639780049,100,16
2.33532809160169,0.393630025414774,101,15
2.88999160862416,0.407760434373966,102,15
2.99089454287993,0.410877647367359,103,15
2.77040443656706,0.376290041979028,104,15
2.47018411542566,0.382663773980042,105,14
2.94990623523694,0.391311086641641,106,14
2.83319573606935,0.39599369488363,107,14
3.05177356993364,0.403568879297555,108,14
2.99211492364562,0.378613017167661,109,13
2.50553919874887,0.403312391901069,110,13
2.36555247647512,0.320123717247356,111,13
2.71597229263485,0.409190822581069,112,13
3.18059686106337,0.362703826997813,113,13
2.4996682453655,0.371521353734811,114,12
2.70930118814091,0.349856849428356,115,12
3.2027679887974,0.336466115547788,116,12
3.54375872749117,0.363045847463133,117,12
2.26353302688175,0.36619777263499,118,12
3.29807576103904,0.326688427489527,119,12
2.85287483121129,0.383775154851745,120,11
2.85662231573042,0.364303041824995,121,11
3.73243555170035,0.388191211944618,122,11
2.50428312797203,0.364405991465496,123,11
3.11921677365901,0.339356973704952,124,11
3.68482945755956,0.357953073492577,125,11
2.8546187594345,0.353714796096364,126,10
2.55238947899105,0.307407184057901,127,10
3.38446735120428,0.374400782165775,128,10
3.17860892913101,0.336619025340625,129,10
2.93251998429243,0.353622476050741,130,10
3.02271307767883,0.357187706594505,131,10
3.07609752557014,0.363243779894114,132,9
3.052011812326,0.371034806382681,133,9
2.79103728690025,0.340437714915702,134,9
2.92020699249706,0.351180001983048,135,9
2.57064184965724,0.352437997246116,136,9
3.38745309518074,0.374320139540798,137,9
2.65674422727856,0.352264441679488,138,9
2.93005358904008,0.370946222119084,139,8
3.23021543383109,0.324667939921462,140,8
2.42392924265046,0.31714619344943,141,8
2.96044329316201,0.336426640438371,142,8
2.8547167608944,0.332754209955514,143,8
3.18340050026778,0.308062553687641,144,8
2.80126890452788,0.311930658852051,145,8
2.78558196296491,0.298568826567394,146,8
2.89987718686792,0.342564704969931,147,8
2.95355471238842,0.307184494247101,148,7
3.19982344701219,0.332499448337886,149,7
3.05551017411588,0.330127654910125,150,7
3.05194849299012,0.318045207001836,151,7
3.26091706559112,0.32007682658389,152,7
2.74013473472861,0.323949308934061,153,7
3.4631457136121,0.335291973384953,154,7
2.96249385364343,0.320553850303968,155,7
2.31525244036504,0.322871762662716,156,7
3.1018555817066,0.322094825039871,157,6
2.94799414744204,0.305029854924889,158,6
3.38026480162889,0.326708869757818,159,6
2.8851534281518,0.334063089185368,160,6
3.19640067483507,0.309674490565728,161,6
2.88391444593508,0.274515682550649,162,6
2.91010016398258,0.317208529517563,163,6
3.0169646664605,0.344665491966729,164,6
3.22799936012185,0.29473439310292,165,6
3.02643075022244,0.302040556988362,166,6
2.80265275204278,0.309830882263964,167,5
2.7148195668864,0.297977047073485,168,5
2.91379245362114,0.288087663621287,169,5
3.56492050872711,0.294736203031644,170,5
2.69965772405326,0.319230469305935,171,5
2.70646434935691,0.278875151335146,172,5
2.93416762264494,0.332922609858014,173,5
3.15947280494393,0.277516077108405,174,5
3.08669395669163,0.306283345711713,175,5
3.00317435596125,0.3197985903979,176,5
3.28078366690984,0.306500316846759,177,5
3.1017757655196,0.282761791596366,178,5
2.81097347659171,0.288657887365113,179,4
2.66598689543537,0.289150195817391,180,4
3.1332210124857,0.302003319285181,181,4
3.24046764180259,0.273859966550974,182,4
3.2684974966624,0.306034821497917,183,4
3.11213788491698,0.318263483533452,184,4
2.53436587893585,0.273175720089597,185,4
3.11880990130672,0.337943814631535,186,4
2.8548957660691,0.294003213039577,187,4
3.273534843426,0.270029690550466,188,4
2.72813709069623,0.258873714542579,189,4
3.02466519134897,0.26076168664893,190,4
2.72623030626489,0.288769691558458,191,4
2.86727888904653,0.324219548035668,192,4
2.89345847225824,0.301667486409221,193,3
3.14522038901081,0.273223611574581,194,3
2.89534763778434,0.293729808603472,195,3
3.58089471881266,0.263327798641818,196,3
3.01969154181252,0.271552769103078,197,3
2.73282601260175,0.275836181158207,198,3
2.85061232374562,0.272835498868881,199,3
2.69203227974189,0.270843530970932,200,3
3.02994211523104,0.280946476294962,201,3
2.84790718784725,0.265226021874317,202,3
3.24225814750866,0.265174401449536,203,3
2.69769660412388,0.245872707036645,204,3
2.69247249559955,0.291832666961674,205,3
2.78888889764874,0.264655639569789,206,3
2.78639330070165,0.299476924028413,207,3
2.82997945024282,0.269612829260143,208,3
2.80480263067268,0.277022749687314,209,2
2.60342480130497,0.249640769728684,210,2
3.0178601325873,0.290298998967046,211,2
3.33584645656947,0.264803342980465,212,2
3.31370004492875,0.261224992120551,213,2
3.14071974848364,0.265912229191319,214,2
2.77132726446218,0.287080881807266,215,2
3.20288023371893,0.270883723686763,216,2
2.44745542911959,0.302086081074167,217,2
3.43904435096479,0.2658070990526,218,2
2.9424785063904,0.275804085320868,219,2
3.18705018284604,0.253995591327293,220,2
2.84764550565597,0.261217523986846,221,2
2.94723731405153,0.264906313998525,222,2
2.77354870306158,0.285576189618964,223,2
2.93450719177603,0.2496840243758,224,2
3.57930592941007,0.251506120275352,225,2
3.08439564221008,0.256465414591197,226,2
2.84344075387584,0.260081875089114,227,2
2.52172356186969,2.11780750359668,4,616
3.89221495705967,1.42920110357921,5,491
4.01925215742148,0.917204321616718,6,407
3.55491933775058,1.13490797160661,7,348
3.8799662310443,0.967093861908956,8,303
4.43971482042619,1.3590685788445,9,268
4.42376781980909,0.818581657261433,10,241
0.672759048667342,1.25995070510271,11,218
4.28836180711375,0.607174350018227,12,199
2.15439678509756,0.879577966414567,13,183
3.43626043401259,0.879629843209086,14,169
4.5574521208814,0.814519151194338,15,157
2.25732556273071,0.848072514615744,16,147
4.84608298216037,0.886768767743663,17,138
1.56130743989729,0.801866724492759,18,129
2.98986434442018,1.11287708320021,19,122
2.85120808573615,0.667338011365377,20,116
2.02921276473817,0.728272894172672,21,110
3.19736431835532,0.732570360331511,22,104
3.23722414188392,0.71932347569969,23,99
3.51403302684428,0.478143186834123,24,95
3.36331877294396,0.658656832748104,25,91
4.19897614765346,0.673665998248726,26,87
4.18037946824269,0.774638744777481,27,83
3.64634319815544,0.541125944286626,28,80
4.38461644587587,0.745779471630528,29,77
