"est.beta","se","G","R"
2.23617313594776,0.381104286122575,107,8
2.0144002495258,0.40836730334758,108,8
3.03936992338824,0.4168406890448,109,8
3.02918739764411,0.346126385480425,110,8
2.96661443769766,0.365838804098283,111,8
3.54430814290535,0.372070539907799,112,7
3.50899284128279,0.385887623400172,113,7
3.07970750009449,0.384244694387102,114,7
3.64158149169423,0.362646485706888,115,7
2.70448947303136,0.385843061723411,116,7
3.19676233152455,0.392581401861324,117,7
3.11522450274081,0.388975974258954,118,7
3.04319225008964,0.349215602219119,119,7
2.71623626830918,0.355367137405968,120,7
2.46332096388556,0.387431302491501,121,7
3.09503634521318,0.3637226158111,122,7
3.13671208847272,0.34548868348277,123,7
3.1836272990725,0.355923474825163,124,7
3.13423666044102,0.372203762318086,125,7
3.04571595936934,0.347144247396228,126,6
2.87002746774645,0.30547221659646,127,6
3.01953127678201,0.355845999954516,128,6
2.7926098687506,0.329063780347917,129,6
3.00954141975269,0.307346044879154,130,6
2.9692466353346,0.348131764782753,131,6
2.9372300302372,0.316994809511781,132,6
3.10642326463903,0.325638611257408,133,6
3.39384700480874,0.266200609415917,134,6
3.21665104449417,0.324449613883232,135,6
3.35056218328603,0.329281183098803,136,6
2.68731242350201,0.328656413780692,137,6
3.01826701742642,0.359330044082306,138,6
3.49019073917102,0.320693515912584,139,6
2.99851953787788,0.354679206559941,140,6
3.27062973437655,0.325537652054473,141,6
2.72740085586389,0.314515545884333,142,6
3.16495709125873,0.317029938622461,143,5
3.39175610545334,0.349712640425683,144,5
3.04577445754456,0.325071424952094,145,5
2.93752593052897,0.368692842814924,146,5
2.57394779095661,0.330760959030727,147,5
3.04265289909713,0.321609396044379,148,5
3.402476485951,0.331394634332547,149,5
2.96007194585568,0.33715416894119,150,5
2.55791297221078,0.334036027389196,151,5
3.37531584979501,0.341713242579579,152,5
3.31978699278988,0.359345123188079,153,5
3.66816417887,0.302696809786894,154,5
2.94120915952861,0.332815713110548,155,5
3.5984186606801,0.33044461275755,156,5
2.75291817993194,0.291986495685905,157,5
3.3013091368944,0.328118874581907,158,5
3.00412422099241,0.323833364636349,159,5
2.61882481834716,0.30213739573179,160,5
2.91786259123718,0.357675478627352,161,5
3.49239169200322,0.350595703421706,162,5
2.36038499270258,0.271706367479609,163,5
3.3468990975494,0.320692293878871,164,5
2.93343082793822,0.339248741021053,165,5
3.09241589892995,0.337081128502108,166,5
2.5400159686422,0.29913000786827,167,4
3.34748710429229,0.310936826014689,168,4
2.574984797986,0.272446468806457,169,4
2.58314575295734,0.317815153515083,170,4
2.62085169218206,0.317322407492974,171,4
2.65302347327382,0.29040427295877,172,4
2.64427242485671,0.287105741721043,173,4
3.06894320422125,0.348222043149047,174,4
3.1271955759227,0.312545351560942,175,4
2.98016774635964,0.292296632670884,176,4
3.64994657033159,0.296747000435742,177,4
3.14418414501861,0.287653522277664,178,4
3.44100833848544,0.292527938067431,179,4
3.04419996256204,0.292905592926133,180,4
2.64214091408924,0.275551087233521,181,4
2.99026575288847,0.30159555786778,182,4
3.27412750625847,0.256929631459483,183,4
3.79512222248202,0.271203927940655,184,4
3.0210023655635,0.278867547453475,185,4
3.19367941921831,0.281540942452892,186,4
2.52709266454954,0.278518750516627,187,4
3.27575221367997,0.285836956599225,188,4
3.26866393592374,0.308378022803499,189,4
3.18663421015861,0.298464968554011,190,4
2.8557834899651,0.267075399991624,191,4
3.39226738562138,0.267866567258622,192,4
2.61428187977228,0.284787428233432,193,4
3.60423104910034,0.265591600133885,194,4
2.92935439610418,0.270654289346841,195,4
3.03697001556596,0.293335667113338,196,4
3.35519705391514,0.301841224672584,197,4
2.67599978253166,0.278679073299636,198,4
3.05205294707885,0.297149395531605,199,4
3.03695770085696,0.266828848190196,200,4
3.42889424121325,0.260900483069503,201,3
3.47526848816255,0.280433170838623,202,3
3.23858448925988,0.275673071988723,203,3
2.8840582247734,0.269345724788006,204,3
3.0677027633212,0.282046315490524,205,3
3.02416707926613,0.268482920751508,206,3
3.75735758610236,0.282090909940475,207,3
2.94139356334167,0.2633716228124,208,3
3.05832980479209,0.269063528691738,209,3
2.66518033232009,0.271858065732982,210,3
2.9040803039137,0.279801294013848,211,3
3.03832704986765,0.28623566786612,212,3
2.69274227144881,0.265262795671185,213,3
3.27013082146185,0.264136339933738,214,3
3.2320443762352,0.271247484596065,215,3
2.9783858782678,0.284227952694397,216,3
2.90574644424499,0.282039500436257,217,3
3.083546452935,0.253115507055673,218,3
3.06611138993931,0.256826435797925,219,3
2.81094616349475,0.264524853310978,220,3
3.00445193832242,0.272405118464255,221,3
2.95886181105909,0.281845645024564,222,3
3.25286230953289,0.275639185861637,223,3
2.9613593411232,0.262774246139591,224,3
3.26953981166859,0.26718222308835,225,3
3.3284916811598,0.289307018196434,226,3
2.90601243616826,0.273429769857226,227,3
3.09820936178255,0.271455657362738,228,3
3.1624426776305,0.269369104570973,229,3
3.11184345691639,0.26763157508245,230,3
2.8630590769332,0.2625993062147,231,3
3.21958509111523,0.258795026196317,232,3
2.77134200398906,0.262340168131176,233,3
2.93981074495727,0.267161048710295,234,3
3.36994230037042,0.284149957305742,235,3
3.03791659310888,0.27554419364361,236,3
3.43397603278213,0.257164326189512,237,3
3.10239813291695,0.247142859284614,238,3
3.11656547978901,0.255557064133042,239,3
3.29770335495884,0.258850951378737,240,3
2.99156912727353,0.268035611555704,241,3
2.85526843777096,0.251543819222118,242,3
2.71291748644248,0.257680711216622,243,3
2.61792197651985,0.249109638977573,244,3
2.51614779359953,0.276936183170678,245,3
3.08942939009231,0.25415217413062,246,3
3.01619447680867,0.25421940260335,247,3
3.22527153368008,0.253531026754644,248,3
3.17547344890764,0.267666809947815,249,3
2.7955679403959,0.253016294638248,250,3
3.31473841011853,0.245059884847873,251,2
6.36400185662254,0.495000708347285,4,249
1.73396768588583,0.78778285897463,5,199
1.56651770037471,1.95587458714783,6,165
